t,wrist_pitch_servo,wrist_roll_servo,THUMB_servo,INDEX_servo,MIDDLE_servo,RING_servo,PINKY_servo
1771501771.8819616,79.0,104.0,87.0,93.0,83.0,110.0,98.0
1771501771.9135263,80.0,103.0,93.0,94.0,83.0,110.0,98.0
1771501771.9415343,79.0,104.0,88.0,94.0,83.0,110.0,97.0
1771501771.9732056,79.0,103.0,96.0,94.0,83.0,110.0,98.0
1771501772.0052874,79.0,104.0,79.0,94.0,84.0,110.0,98.0
1771501772.0388267,79.0,104.0,71.0,93.0,84.0,110.0,98.0
1771501772.0698273,79.0,104.0,73.0,93.0,84.0,110.0,99.0
1771501772.103831,79.0,104.0,63.0,94.0,84.0,110.0,99.0
1771501772.1323357,79.0,104.0,66.0,95.0,83.0,110.0,100.0
1771501772.167336,79.0,104.0,69.0,95.0,84.0,110.0,100.0
1771501772.1993723,79.0,104.0,56.0,95.0,84.0,110.0,100.0
1771501772.229814,78.0,103.0,25.0,96.0,85.0,110.0,99.0
1771501772.2638497,76.0,103.0,0.0,95.0,85.0,110.0,100.0
1771501772.2948136,74.0,101.0,0.0,95.0,86.0,110.0,100.0
1771501772.329352,76.0,101.0,0.0,96.0,85.0,110.0,100.0
1771501772.3567595,76.0,101.0,0.0,95.0,84.0,110.0,100.0
1771501772.4048176,75.0,100.0,0.0,96.0,85.0,110.0,100.0
1771501772.4383774,76.0,101.0,0.0,96.0,84.0,110.0,100.0
1771501772.4694066,74.0,100.0,0.0,95.0,85.0,110.0,100.0
1771501772.4993877,75.0,102.0,0.0,96.0,84.0,110.0,100.0
1771501772.5689063,74.0,101.0,0.0,95.0,85.0,110.0,100.0
1771501772.5970001,72.0,100.0,0.0,96.0,86.0,110.0,100.0
1771501772.6285486,72.0,100.0,0.0,95.0,86.0,110.0,100.0
1771501772.6594975,72.0,99.0,0.0,96.0,86.0,110.0,99.0
1771501772.690252,72.0,99.0,0.0,96.0,86.0,110.0,99.0
1771501772.7198863,72.0,100.0,0.0,96.0,86.0,110.0,99.0
1771501772.7548869,73.0,100.0,0.0,95.0,86.0,110.0,99.0
1771501772.7849472,72.0,101.0,0.0,95.0,86.0,110.0,96.0
1771501772.8154187,74.0,102.0,0.0,96.0,86.0,110.0,98.0
1771501772.8464007,74.0,101.0,0.0,96.0,86.0,110.0,97.0
1771501772.8768983,78.0,102.0,35.0,97.0,85.0,110.0,98.0
1771501772.9089065,79.0,102.0,32.0,96.0,86.0,110.0,98.0
1771501772.9404254,78.0,101.0,64.0,96.0,86.0,110.0,98.0
1771501772.9715168,80.0,102.0,66.0,95.0,85.0,110.0,98.0
1771501773.0035155,78.0,100.0,64.0,95.0,85.0,110.0,97.0
1771501773.0360174,79.0,100.0,57.0,95.0,86.0,110.0,96.0
1771501773.068969,79.0,100.0,55.0,94.0,85.0,110.0,96.0
1771501773.0979676,77.0,98.0,28.0,93.0,86.0,110.0,94.0
1771501773.1285021,76.0,98.0,18.0,93.0,86.0,110.0,96.0
1771501773.1624804,76.0,98.0,23.0,94.0,86.0,110.0,94.0
1771501773.192477,77.0,99.0,19.0,94.0,86.0,110.0,95.0
1771501773.2230031,77.0,99.0,20.0,94.0,85.0,110.0,96.0
1771501773.2703655,78.0,100.0,34.0,94.0,85.0,110.0,97.0
1771501773.3020186,77.0,99.0,13.0,93.0,85.0,110.0,96.0
1771501773.3351936,77.0,99.0,34.0,95.0,85.0,110.0,98.0
1771501773.3657985,77.0,99.0,13.0,94.0,85.0,110.0,96.0
1771501773.4018528,77.0,99.0,43.0,95.0,85.0,110.0,97.0
1771501773.4292707,76.0,98.0,44.0,95.0,84.0,110.0,98.0
1771501773.4710429,78.0,99.0,62.0,95.0,85.0,110.0,99.0
1771501773.5020897,77.0,98.0,52.0,95.0,84.0,110.0,99.0
1771501773.5346415,77.0,99.0,36.0,94.0,85.0,110.0,98.0
1771501773.5656412,77.0,99.0,53.0,94.0,84.0,110.0,99.0
1771501773.596643,76.0,98.0,49.0,93.0,85.0,110.0,99.0
1771501773.6272635,76.0,98.0,52.0,93.0,85.0,110.0,98.0
1771501773.658315,76.0,98.0,70.0,93.0,84.0,110.0,99.0
1771501773.7017772,75.0,98.0,65.0,93.0,84.0,110.0,99.0
1771501773.736335,75.0,97.0,65.0,93.0,84.0,110.0,99.0
1771501773.7682915,75.0,96.0,88.0,93.0,85.0,110.0,98.0
1771501773.7993925,77.0,98.0,90.0,94.0,84.0,110.0,100.0
1771501773.8319333,76.0,97.0,86.0,94.0,85.0,110.0,100.0
1771501773.861932,77.0,97.0,100.0,94.0,85.0,110.0,100.0
1771501773.8949294,77.0,97.0,82.0,94.0,85.0,110.0,100.0
1771501773.925839,76.0,97.0,45.0,94.0,85.0,110.0,100.0
1771501773.957884,74.0,97.0,33.0,92.0,85.0,110.0,99.0
1771501773.9898524,76.0,97.0,32.0,94.0,85.0,110.0,100.0
1771501774.0213645,72.0,95.0,0.0,94.0,86.0,110.0,99.0
1771501774.05559,69.0,94.0,0.0,93.0,86.0,110.0,97.0
1771501774.086854,70.0,96.0,0.0,93.0,86.0,110.0,96.0
1771501774.1339483,68.0,94.0,0.0,93.0,85.0,110.0,93.0
1771501774.1659484,68.0,94.0,0.0,94.0,86.0,110.0,93.0
1771501774.1969483,67.0,93.0,0.0,96.0,85.0,110.0,94.0
1771501774.2291799,68.0,94.0,0.0,96.0,86.0,110.0,94.0
1771501774.2651834,68.0,95.0,0.0,95.0,86.0,110.0,94.0
1771501774.2971394,68.0,94.0,0.0,96.0,85.0,110.0,93.0
1771501774.3298018,65.0,91.0,0.0,93.0,83.0,110.0,89.0
1771501774.3617642,67.0,92.0,0.0,96.0,85.0,110.0,94.0
1771501774.393753,66.0,92.0,0.0,94.0,85.0,110.0,91.0
1771501774.4258478,68.0,94.0,0.0,96.0,87.0,110.0,97.0
1771501774.4568665,68.0,94.0,0.0,95.0,86.0,110.0,98.0
1771501774.4878669,68.0,95.0,0.0,95.0,85.0,110.0,97.0
1771501774.5194273,68.0,96.0,0.0,95.0,84.0,110.0,95.0
1771501774.5664265,67.0,95.0,0.0,94.0,84.0,110.0,94.0
1771501774.599429,67.0,95.0,0.0,94.0,84.0,110.0,95.0
1771501774.6316426,65.0,94.0,0.0,93.0,83.0,110.0,94.0
1771501774.660702,66.0,94.0,8.0,92.0,83.0,110.0,94.0
1771501774.6957018,66.0,95.0,20.0,90.0,82.0,110.0,97.0
1771501774.7253706,68.0,95.0,27.0,90.0,83.0,110.0,98.0
1771501774.7584631,67.0,93.0,26.0,90.0,83.0,110.0,100.0
1771501774.7894528,66.0,93.0,17.0,90.0,83.0,110.0,97.0
1771501774.8309526,66.0,93.0,0.0,89.0,82.0,110.0,98.0
1771501774.8628201,65.0,93.0,16.0,90.0,82.0,110.0,98.0
1771501774.893859,67.0,94.0,36.0,90.0,82.0,110.0,98.0
1771501774.9253771,67.0,93.0,40.0,91.0,83.0,110.0,98.0
1771501774.9555128,66.0,93.0,21.0,90.0,82.0,110.0,97.0
1771501775.031045,65.0,93.0,13.0,90.0,82.0,110.0,97.0
1771501775.0632133,65.0,92.0,8.0,90.0,82.0,110.0,98.0
1771501775.0953455,64.0,93.0,0.0,90.0,81.0,110.0,96.0
1771501775.126856,65.0,92.0,0.0,90.0,82.0,110.0,97.0
1771501775.1578581,67.0,93.0,8.0,91.0,83.0,110.0,96.0
1771501775.1893299,66.0,92.0,10.0,91.0,83.0,110.0,98.0
1771501775.2204816,65.0,93.0,9.0,90.0,82.0,110.0,96.0
1771501775.2524776,65.0,93.0,15.0,90.0,83.0,110.0,96.0
1771501775.2824996,65.0,93.0,12.0,90.0,83.0,110.0,98.0
1771501775.312486,66.0,93.0,44.0,90.0,82.0,110.0,98.0
1771501775.3449428,65.0,92.0,36.0,89.0,82.0,110.0,99.0
1771501775.375936,65.0,92.0,52.0,89.0,81.0,110.0,100.0
1771501775.4294927,66.0,90.0,62.0,90.0,82.0,110.0,100.0
1771501775.46257,66.0,89.0,58.0,90.0,83.0,110.0,100.0
1771501775.4854944,66.0,89.0,54.0,90.0,83.0,110.0,100.0
1771501775.5180535,66.0,88.0,55.0,91.0,83.0,110.0,100.0
1771501775.5510468,66.0,90.0,59.0,90.0,83.0,110.0,100.0
1771501775.5800676,66.0,89.0,56.0,90.0,83.0,110.0,100.0
1771501775.6130526,65.0,89.0,56.0,90.0,83.0,110.0,100.0
1771501775.64358,65.0,91.0,45.0,91.0,83.0,110.0,100.0
1771501775.6735597,66.0,90.0,47.0,91.0,82.0,110.0,100.0
1771501775.7065642,65.0,90.0,45.0,90.0,82.0,110.0,100.0
1771501775.7382715,66.0,90.0,41.0,90.0,82.0,110.0,100.0
1771501775.769271,66.0,91.0,44.0,91.0,82.0,110.0,100.0
1771501775.8133,65.0,89.0,49.0,91.0,82.0,110.0,100.0
1771501775.860834,66.0,90.0,51.0,91.0,82.0,110.0,100.0
1771501775.896834,66.0,90.0,44.0,91.0,82.0,110.0,100.0
1771501775.9236982,66.0,89.0,55.0,91.0,82.0,110.0,100.0
1771501775.955929,66.0,90.0,52.0,92.0,83.0,110.0,100.0
1771501775.9898448,66.0,89.0,58.0,91.0,83.0,110.0,100.0
1771501776.0184157,66.0,89.0,51.0,91.0,83.0,110.0,100.0
1771501776.0514138,65.0,89.0,60.0,90.0,83.0,110.0,100.0
1771501776.0814443,65.0,89.0,46.0,90.0,83.0,110.0,100.0
1771501776.1124177,67.0,90.0,50.0,90.0,83.0,110.0,100.0
1771501776.1439524,67.0,92.0,31.0,91.0,83.0,110.0,100.0
1771501776.1740253,67.0,92.0,7.0,92.0,84.0,110.0,99.0
1771501776.2168448,67.0,92.0,0.0,93.0,84.0,110.0,95.0
1771501776.2448504,64.0,92.0,0.0,94.0,84.0,110.0,91.0
1771501776.2938812,63.0,92.0,0.0,92.0,82.0,110.0,87.0
1771501776.3262212,64.0,93.0,0.0,89.0,82.0,110.0,89.0
1771501776.3482757,63.0,91.0,0.0,90.0,81.0,110.0,88.0
1771501776.3792408,61.0,91.0,0.0,90.0,81.0,110.0,83.0
1771501776.4108944,62.0,91.0,0.0,89.0,81.0,110.0,83.0
1771501776.441931,61.0,91.0,0.0,88.0,79.0,110.0,80.0
1771501776.473025,60.0,93.0,0.0,89.0,78.0,110.0,78.0
1771501776.5050313,60.0,93.0,0.0,88.0,77.0,110.0,76.0
1771501776.534723,58.0,92.0,0.0,82.0,75.0,110.0,73.0
1771501776.568723,60.0,98.0,0.0,77.0,74.0,110.0,70.0
1771501776.6137426,60.0,99.0,19.0,63.0,68.0,105.0,59.0
1771501776.6462362,60.0,101.0,24.0,66.0,67.0,104.0,57.0
1771501776.6782389,60.0,100.0,36.0,63.0,66.0,100.0,51.0
1771501776.7274148,60.0,101.0,40.0,61.0,63.0,94.0,46.0
1771501776.7637296,60.0,102.0,61.0,60.0,61.0,90.0,42.0
1771501776.7847624,60.0,103.0,83.0,61.0,62.0,91.0,43.0
1771501776.8185678,60.0,102.0,87.0,56.0,58.0,87.0,40.0
1771501776.8485987,62.0,101.0,77.0,51.0,54.0,81.0,38.0
1771501776.880348,62.0,103.0,100.0,44.0,51.0,77.0,33.0
1771501776.910099,61.0,104.0,100.0,45.0,50.0,76.0,30.0
1771501776.9406238,60.0,103.0,100.0,42.0,47.0,74.0,29.0
1771501776.9751506,61.0,104.0,100.0,42.0,47.0,73.0,27.0
1771501777.016797,61.0,102.0,100.0,40.0,45.0,70.0,24.0
1771501777.0503147,60.0,103.0,100.0,37.0,42.0,66.0,21.0
1771501777.0804312,61.0,105.0,100.0,37.0,42.0,65.0,20.0
1771501777.1111224,60.0,104.0,100.0,36.0,41.0,65.0,19.0
1771501777.1586373,62.0,106.0,100.0,35.0,39.0,61.0,18.0
1771501777.1926367,61.0,108.0,100.0,34.0,37.0,60.0,15.0
1771501777.2207084,61.0,107.0,100.0,33.0,37.0,60.0,16.0
1771501777.25223,61.0,108.0,100.0,31.0,35.0,56.0,13.0
1771501777.2848248,63.0,111.0,100.0,32.0,33.0,54.0,10.0
1771501777.317491,63.0,111.0,100.0,31.0,32.0,52.0,9.0
1771501777.3452277,64.0,110.0,100.0,30.0,31.0,53.0,9.0
1771501777.3767874,62.0,107.0,100.0,29.0,29.0,52.0,7.0
1771501777.4151344,63.0,107.0,100.0,29.0,28.0,47.0,6.0
1771501777.445933,63.0,106.0,100.0,30.0,28.0,47.0,5.0
1771501777.478406,63.0,107.0,100.0,29.0,28.0,45.0,4.0
1771501777.5128455,64.0,106.0,100.0,28.0,29.0,47.0,5.0
1771501777.5625334,66.0,106.0,100.0,28.0,28.0,47.0,8.0
1771501777.5947978,66.0,105.0,100.0,27.0,28.0,46.0,9.0
1771501777.625243,65.0,106.0,100.0,26.0,28.0,45.0,8.0
1771501777.656782,65.0,106.0,100.0,28.0,28.0,45.0,8.0
1771501777.6893084,66.0,104.0,100.0,27.0,28.0,45.0,9.0
1771501777.719072,65.0,104.0,100.0,28.0,27.0,44.0,8.0
1771501777.750274,67.0,107.0,100.0,29.0,28.0,44.0,8.0
1771501777.7811565,68.0,108.0,100.0,31.0,28.0,45.0,9.0
1771501777.8131866,69.0,111.0,100.0,33.0,30.0,46.0,8.0
1771501777.8457315,69.0,111.0,100.0,32.0,29.0,47.0,6.0
1771501777.8777337,72.0,111.0,100.0,35.0,32.0,51.0,9.0
1771501777.908738,72.0,113.0,100.0,35.0,32.0,50.0,7.0
1771501777.9423635,75.0,116.0,100.0,37.0,34.0,54.0,10.0
1771501777.9733486,74.0,115.0,100.0,36.0,33.0,52.0,9.0
1771501778.0233626,76.0,116.0,100.0,36.0,34.0,52.0,11.0
1771501778.0479112,77.0,116.0,100.0,36.0,35.0,52.0,13.0
1771501778.0785265,78.0,117.0,100.0,34.0,35.0,52.0,13.0
1771501778.109328,79.0,116.0,100.0,33.0,34.0,53.0,14.0
1771501778.1418464,80.0,116.0,100.0,32.0,34.0,52.0,15.0
1771501778.1718469,81.0,113.0,100.0,31.0,34.0,53.0,15.0
1771501778.2138803,83.0,112.0,67.0,31.0,35.0,55.0,17.0
1771501778.2464645,83.0,114.0,43.0,34.0,36.0,54.0,14.0
1771501778.2774663,85.0,116.0,0.0,36.0,38.0,56.0,14.0
1771501778.3094683,87.0,116.0,0.0,37.0,39.0,57.0,16.0
1771501778.3420286,88.0,114.0,0.0,37.0,40.0,58.0,17.0
1771501778.3780077,90.0,116.0,0.0,39.0,42.0,59.0,18.0
1771501778.4215734,91.0,118.0,0.0,42.0,43.0,59.0,19.0
1771501778.4555445,90.0,117.0,0.0,40.0,41.0,57.0,17.0
1771501778.4865441,90.0,116.0,0.0,39.0,41.0,56.0,17.0
1771501778.5175483,89.0,117.0,0.0,38.0,41.0,55.0,16.0
1771501778.5496414,88.0,115.0,0.0,35.0,40.0,54.0,15.0
1771501778.5809467,88.0,115.0,0.0,34.0,39.0,52.0,14.0
1771501778.6161695,87.0,117.0,0.0,32.0,37.0,49.0,11.0
1771501778.6448925,87.0,116.0,0.0,29.0,36.0,48.0,10.0
1771501778.677797,86.0,118.0,0.0,26.0,34.0,45.0,8.0
1771501778.7098014,86.0,118.0,0.0,24.0,32.0,43.0,7.0
1771501778.7423053,86.0,119.0,0.0,24.0,31.0,41.0,6.0
1771501778.7733448,87.0,122.0,0.0,24.0,31.0,42.0,6.0
1771501778.8073082,88.0,122.0,0.0,24.0,31.0,41.0,7.0
1771501778.853881,88.0,120.0,0.0,24.0,31.0,41.0,6.0
1771501778.8868802,88.0,121.0,0.0,24.0,31.0,42.0,6.0
1771501778.9239092,88.0,120.0,0.0,24.0,31.0,42.0,7.0
1771501778.9559414,90.0,124.0,0.0,26.0,33.0,43.0,7.0
1771501778.9874861,89.0,120.0,0.0,24.0,32.0,43.0,7.0
1771501779.018511,91.0,122.0,0.0,26.0,34.0,46.0,9.0
1771501779.049013,91.0,121.0,0.0,26.0,33.0,46.0,10.0
1771501779.0800834,91.0,121.0,0.0,25.0,33.0,46.0,10.0
1771501779.110016,92.0,121.0,0.0,24.0,33.0,47.0,10.0
1771501779.142539,92.0,121.0,0.0,24.0,34.0,49.0,11.0
1771501779.17254,92.0,120.0,0.0,22.0,33.0,48.0,11.0
1771501779.2055407,93.0,120.0,0.0,23.0,32.0,49.0,11.0
1771501779.2408469,92.0,119.0,0.0,21.0,31.0,47.0,10.0
1771501779.2878442,91.0,119.0,0.0,20.0,30.0,45.0,9.0
1771501779.3178506,91.0,117.0,0.0,21.0,31.0,45.0,10.0
1771501779.3432803,90.0,117.0,0.0,21.0,31.0,45.0,9.0
1771501779.3740819,90.0,116.0,0.0,17.0,29.0,45.0,9.0
1771501779.4131289,91.0,117.0,0.0,18.0,30.0,46.0,9.0
1771501779.4466624,91.0,118.0,0.0,19.0,31.0,46.0,10.0
1771501779.4766412,89.0,117.0,0.0,19.0,30.0,45.0,8.0
1771501779.50878,90.0,117.0,0.0,18.0,30.0,45.0,8.0
1771501779.5412915,89.0,119.0,0.0,19.0,30.0,44.0,7.0
1771501779.5742896,89.0,118.0,0.0,19.0,30.0,44.0,7.0
1771501779.6057408,89.0,119.0,0.0,20.0,31.0,46.0,8.0
1771501779.6363204,90.0,119.0,0.0,19.0,31.0,46.0,8.0
1771501779.6733222,89.0,118.0,0.0,20.0,30.0,44.0,7.0
1771501779.7183256,88.0,118.0,0.0,19.0,30.0,45.0,7.0
1771501779.751743,88.0,118.0,0.0,19.0,30.0,44.0,7.0
1771501779.78026,88.0,118.0,0.0,20.0,30.0,44.0,7.0
1771501779.8133776,89.0,118.0,0.0,20.0,30.0,45.0,7.0
1771501779.8459344,89.0,118.0,0.0,20.0,31.0,46.0,9.0
1771501779.879954,90.0,118.0,0.0,19.0,30.0,47.0,9.0
1771501779.9089396,91.0,120.0,0.0,20.0,31.0,47.0,9.0
1771501779.9414709,90.0,119.0,0.0,20.0,31.0,47.0,9.0
1771501779.9744766,90.0,118.0,0.0,18.0,30.0,46.0,9.0
1771501780.0054803,90.0,117.0,0.0,20.0,30.0,46.0,9.0
1771501780.0379765,90.0,116.0,0.0,19.0,30.0,47.0,10.0
1771501780.0700176,90.0,117.0,0.0,19.0,31.0,47.0,10.0
1771501780.1014254,90.0,117.0,0.0,17.0,29.0,46.0,10.0
1771501780.1498396,91.0,118.0,0.0,21.0,32.0,48.0,11.0
1771501780.1818364,91.0,118.0,0.0,19.0,30.0,47.0,11.0
1771501780.213863,92.0,118.0,0.0,19.0,31.0,48.0,11.0
1771501780.2483923,92.0,118.0,0.0,19.0,30.0,48.0,12.0
1771501780.2793167,91.0,118.0,0.0,20.0,31.0,48.0,12.0
1771501780.3123586,91.0,118.0,0.0,20.0,31.0,49.0,12.0
1771501780.3424883,91.0,118.0,0.0,22.0,32.0,49.0,12.0
1771501780.37446,91.0,118.0,0.0,20.0,31.0,48.0,11.0
1771501780.4057317,91.0,118.0,0.0,20.0,31.0,48.0,11.0
1771501780.4372525,91.0,118.0,0.0,21.0,32.0,49.0,11.0
1771501780.4692461,91.0,118.0,0.0,22.0,32.0,49.0,11.0
1771501780.502244,92.0,119.0,0.0,22.0,33.0,49.0,12.0
1771501780.5359483,93.0,119.0,0.0,22.0,34.0,51.0,14.0
1771501780.5819201,92.0,118.0,0.0,22.0,32.0,49.0,12.0
1771501780.615996,91.0,118.0,0.0,23.0,33.0,50.0,12.0
1771501780.6465774,92.0,120.0,0.0,21.0,32.0,50.0,12.0
1771501780.677577,93.0,119.0,0.0,20.0,32.0,50.0,13.0
1771501780.709581,92.0,120.0,0.0,21.0,31.0,47.0,11.0
1771501780.7436943,92.0,120.0,0.0,21.0,33.0,50.0,13.0
1771501780.772693,93.0,119.0,0.0,21.0,32.0,49.0,13.0
1771501780.804703,92.0,119.0,0.0,21.0,32.0,49.0,12.0
1771501780.836821,92.0,120.0,0.0,22.0,33.0,51.0,13.0
1771501780.8688438,93.0,120.0,0.0,21.0,33.0,50.0,13.0
1771501780.900762,92.0,118.0,0.0,21.0,32.0,49.0,12.0
1771501780.9333549,92.0,119.0,0.0,23.0,33.0,50.0,12.0
1771501780.967282,93.0,119.0,0.0,24.0,35.0,53.0,14.0
1771501781.0133266,93.0,120.0,0.0,23.0,35.0,52.0,14.0
1771501781.0467887,93.0,119.0,0.0,21.0,33.0,51.0,14.0
1771501781.0805523,91.0,118.0,0.0,22.0,32.0,49.0,12.0
1771501781.1125565,92.0,119.0,0.0,21.0,32.0,50.0,12.0
1771501781.1440706,92.0,118.0,0.0,22.0,33.0,50.0,12.0
1771501781.1761177,93.0,119.0,0.0,23.0,34.0,51.0,13.0
1771501781.2050831,92.0,119.0,0.0,22.0,33.0,50.0,12.0
1771501781.2376547,92.0,117.0,0.0,21.0,33.0,50.0,12.0
1771501781.268655,91.0,117.0,0.0,21.0,32.0,49.0,12.0
1771501781.3016539,92.0,118.0,0.0,21.0,32.0,49.0,12.0
1771501781.3322418,92.0,119.0,0.0,22.0,33.0,49.0,12.0
1771501781.3662596,92.0,118.0,0.0,23.0,33.0,50.0,12.0
1771501781.4003198,92.0,119.0,0.0,23.0,33.0,50.0,12.0
1771501781.4458094,92.0,119.0,0.0,21.0,33.0,49.0,12.0
1771501781.4778066,92.0,119.0,0.0,23.0,33.0,50.0,12.0
1771501781.5088203,93.0,120.0,0.0,22.0,33.0,51.0,13.0
1771501781.5416107,94.0,121.0,0.0,23.0,33.0,51.0,14.0
1771501781.574371,93.0,119.0,0.0,22.0,33.0,49.0,12.0
1771501781.606372,93.0,119.0,0.0,22.0,33.0,50.0,13.0
1771501781.640902,93.0,119.0,0.0,22.0,33.0,50.0,13.0
1771501781.671903,93.0,120.0,0.0,24.0,34.0,51.0,13.0
1771501781.7039013,94.0,123.0,0.0,25.0,35.0,52.0,13.0
1771501781.735424,93.0,121.0,0.0,25.0,35.0,52.0,13.0
1771501781.7664614,94.0,121.0,0.0,23.0,34.0,51.0,14.0
1771501781.796855,94.0,122.0,0.0,26.0,35.0,51.0,13.0
1771501781.8311808,94.0,123.0,0.0,25.0,35.0,52.0,14.0
1771501781.8781316,94.0,121.0,0.0,24.0,35.0,52.0,14.0
1771501781.9114068,93.0,120.0,0.0,24.0,34.0,51.0,13.0
1771501781.9419386,94.0,123.0,0.0,24.0,35.0,52.0,14.0
1771501781.9730017,93.0,122.0,0.0,25.0,34.0,51.0,14.0
1771501782.0049999,93.0,121.0,0.0,26.0,35.0,52.0,14.0
1771501782.038538,93.0,121.0,0.0,27.0,36.0,52.0,13.0
1771501782.0710208,93.0,120.0,0.0,24.0,35.0,51.0,14.0
1771501782.1023338,93.0,121.0,0.0,26.0,36.0,52.0,13.0
1771501782.1337934,93.0,122.0,0.0,25.0,36.0,51.0,13.0
1771501782.1647928,94.0,122.0,0.0,25.0,35.0,52.0,14.0
1771501782.1978858,94.0,123.0,0.0,26.0,35.0,51.0,13.0
1771501782.2310982,94.0,122.0,0.0,26.0,36.0,52.0,13.0
1771501782.2650983,93.0,125.0,0.0,26.0,35.0,50.0,12.0
1771501782.3091252,93.0,125.0,0.0,24.0,34.0,49.0,13.0
1771501782.3426101,92.0,125.0,0.0,26.0,34.0,49.0,13.0
1771501782.3756275,92.0,122.0,0.0,26.0,35.0,49.0,12.0
1771501782.4046128,91.0,121.0,0.0,25.0,35.0,49.0,13.0
1771501782.4371648,91.0,121.0,0.0,26.0,36.0,52.0,15.0
1771501782.4702284,91.0,122.0,0.0,28.0,37.0,55.0,17.0
1771501782.503158,91.0,121.0,0.0,29.0,38.0,59.0,23.0
1771501782.5336733,90.0,118.0,0.0,30.0,40.0,65.0,28.0
1771501782.5656722,91.0,121.0,11.0,35.0,42.0,70.0,36.0
1771501782.596692,90.0,126.0,45.0,35.0,40.0,70.0,38.0
1771501782.6292524,89.0,129.0,69.0,33.0,40.0,70.0,39.0
1771501782.6622703,89.0,130.0,42.0,33.0,40.0,73.0,41.0
1771501782.6963186,90.0,129.0,58.0,37.0,46.0,82.0,44.0
1771501782.7425878,81.0,126.0,0.0,36.0,48.0,83.0,41.0
1771501782.7775986,77.0,119.0,67.0,43.0,54.0,89.0,47.0
1771501782.8048546,75.0,112.0,50.0,48.0,61.0,100.0,57.0
1771501782.8379855,73.0,113.0,76.0,61.0,63.0,103.0,58.0
1771501782.8699145,77.0,116.0,82.0,73.0,71.0,110.0,69.0
1771501782.9019537,79.0,118.0,100.0,73.0,74.0,110.0,76.0
1771501782.9341094,80.0,117.0,86.0,85.0,80.0,110.0,82.0
1771501782.9661264,88.0,117.0,100.0,93.0,84.0,110.0,94.0
1771501783.0170455,89.0,119.0,100.0,94.0,84.0,110.0,100.0
1771501783.049556,90.0,117.0,100.0,94.0,81.0,110.0,100.0
1771501783.0805564,92.0,114.0,100.0,93.0,80.0,110.0,100.0
1771501783.1135619,90.0,111.0,100.0,92.0,78.0,110.0,100.0
1771501783.1430902,83.0,108.0,100.0,91.0,80.0,110.0,100.0
1771501783.1740932,81.0,106.0,100.0,91.0,80.0,110.0,100.0
1771501783.2070894,82.0,107.0,100.0,92.0,80.0,110.0,100.0
1771501783.237604,82.0,106.0,100.0,93.0,80.0,110.0,100.0
1771501783.2687716,80.0,105.0,75.0,93.0,81.0,110.0,100.0
1771501783.3007712,79.0,105.0,61.0,93.0,82.0,110.0,100.0
1771501783.3342867,79.0,105.0,52.0,95.0,82.0,110.0,100.0
1771501783.3662853,80.0,104.0,41.0,94.0,82.0,110.0,100.0
1771501783.3972852,80.0,104.0,44.0,95.0,82.0,110.0,100.0
1771501783.4305117,81.0,105.0,48.0,95.0,81.0,110.0,100.0
1771501783.4625304,81.0,105.0,53.0,95.0,82.0,110.0,100.0
1771501783.4935105,80.0,105.0,58.0,94.0,82.0,110.0,100.0
1771501783.525198,80.0,104.0,44.0,95.0,81.0,110.0,100.0
1771501783.5602043,80.0,105.0,50.0,95.0,82.0,110.0,100.0
1771501783.606378,80.0,105.0,64.0,95.0,82.0,110.0,100.0
1771501783.6376085,81.0,105.0,91.0,94.0,82.0,110.0,100.0
1771501783.6689732,83.0,105.0,100.0,92.0,81.0,110.0,100.0
1771501783.7019722,82.0,110.0,64.0,93.0,82.0,110.0,100.0
1771501783.7341287,72.0,105.0,0.0,85.0,78.0,110.0,81.0
1771501783.7679477,64.0,100.0,0.0,68.0,65.0,98.0,53.0
1771501783.7998397,65.0,105.0,0.0,64.0,59.0,86.0,42.0
1771501783.8303094,67.0,109.0,19.0,57.0,54.0,78.0,37.0
1771501783.8623564,79.0,115.0,7.0,45.0,45.0,66.0,34.0
1771501783.894308,89.0,126.0,0.0,47.0,45.0,66.0,37.0
1771501783.9252381,96.0,131.0,0.0,55.0,47.0,71.0,31.0
1771501783.958512,97.0,130.0,0.0,51.0,48.0,68.0,27.0
1771501783.9935522,95.0,130.0,0.0,43.0,43.0,61.0,20.0
1771501784.0390282,94.0,128.0,0.0,36.0,41.0,56.0,17.0
1771501784.0696604,96.0,130.0,0.0,35.0,40.0,55.0,16.0
1771501784.1010847,98.0,132.0,0.0,34.0,40.0,57.0,16.0
1771501784.1337018,99.0,133.0,0.0,33.0,39.0,55.0,14.0
1771501784.165702,98.0,131.0,0.0,31.0,38.0,55.0,13.0
1771501784.1991131,99.0,135.0,0.0,32.0,38.0,54.0,11.0
1771501784.2296352,101.0,136.0,0.0,31.0,37.0,53.0,11.0
1771501784.2616348,99.0,135.0,0.0,28.0,35.0,51.0,10.0
1771501784.293686,97.0,131.0,0.0,29.0,36.0,52.0,11.0
1771501784.3256524,98.0,132.0,0.0,29.0,36.0,53.0,12.0
1771501784.3763537,97.0,129.0,0.0,29.0,36.0,52.0,12.0
1771501784.407385,97.0,132.0,0.0,27.0,35.0,50.0,11.0
1771501784.440942,97.0,129.0,0.0,28.0,35.0,52.0,12.0
1771501784.4699247,97.0,129.0,0.0,29.0,36.0,53.0,12.0
