t,wrist_pitch_servo,wrist_roll_servo,THUMB_servo,INDEX_servo,MIDDLE_servo,RING_servo,PINKY_servo
1771502167.4069526,87.0,121.0,14.0,19.0,16.0,10.0,5.0
1771502167.437955,88.0,122.0,11.0,18.0,15.0,10.0,4.0
1771502167.4822192,89.0,122.0,9.0,16.0,15.0,10.0,4.0
1771502167.5181706,90.0,122.0,7.0,15.0,14.0,10.0,3.0
1771502167.5462525,91.0,122.0,6.0,13.0,13.0,10.0,3.0
1771502167.5777607,91.0,122.0,5.0,11.0,13.0,11.0,3.0
1771502167.6097631,91.0,122.0,4.0,10.0,12.0,10.0,3.0
1771502167.6396623,92.0,122.0,3.0,10.0,12.0,11.0,3.0
1771502167.6721961,92.0,121.0,2.0,9.0,12.0,11.0,3.0
1771502167.7083602,92.0,121.0,2.0,8.0,11.0,11.0,3.0
1771502167.7424338,93.0,121.0,1.0,8.0,12.0,11.0,4.0
1771502167.7644527,93.0,121.0,1.0,7.0,11.0,11.0,4.0
1771502167.7963586,93.0,121.0,1.0,7.0,11.0,12.0,4.0
1771502167.8260624,93.0,121.0,1.0,7.0,12.0,12.0,4.0
1771502167.859953,93.0,121.0,1.0,7.0,11.0,12.0,4.0
1771502167.8899837,93.0,120.0,0.0,6.0,11.0,11.0,3.0
1771502167.9259205,92.0,119.0,0.0,6.0,11.0,11.0,3.0
1771502167.9537027,91.0,119.0,0.0,5.0,10.0,10.0,3.0
1771502167.9853952,91.0,118.0,0.0,5.0,10.0,10.0,3.0
1771502168.038641,91.0,118.0,0.0,5.0,10.0,10.0,2.0
1771502168.0631158,91.0,118.0,0.0,5.0,10.0,10.0,2.0
1771502168.0940793,90.0,117.0,0.0,5.0,9.0,9.0,1.0
1771502168.1442244,90.0,117.0,0.0,5.0,9.0,9.0,1.0
1771502168.175107,90.0,117.0,0.0,5.0,9.0,9.0,1.0
1771502168.1999636,90.0,117.0,0.0,5.0,9.0,9.0,1.0
1771502168.2316782,89.0,117.0,0.0,5.0,9.0,8.0,0.0
1771502168.2627306,89.0,118.0,0.0,5.0,9.0,7.0,0.0
1771502168.296348,89.0,118.0,0.0,6.0,9.0,7.0,0.0
1771502168.326025,89.0,119.0,0.0,6.0,8.0,6.0,0.0
1771502168.3542383,89.0,119.0,0.0,5.0,8.0,4.0,0.0
1771502168.397729,89.0,120.0,0.0,5.0,8.0,3.0,0.0
1771502168.429816,89.0,121.0,0.0,5.0,8.0,2.0,0.0
1771502168.4633338,90.0,122.0,0.0,6.0,9.0,2.0,0.0
1771502168.4943337,91.0,121.0,6.0,6.0,10.0,6.0,1.0
1771502168.5280063,91.0,119.0,11.0,5.0,12.0,11.0,5.0
1771502168.5734942,91.0,118.0,11.0,5.0,14.0,15.0,9.0
1771502168.605526,91.0,117.0,20.0,6.0,15.0,19.0,14.0
1771502168.636493,90.0,117.0,35.0,7.0,16.0,22.0,16.0
1771502168.6681252,90.0,118.0,54.0,8.0,16.0,23.0,19.0
1771502168.6991267,90.0,120.0,71.0,9.0,16.0,26.0,21.0
1771502168.7311575,90.0,121.0,82.0,11.0,17.0,28.0,23.0
1771502168.7606554,88.0,123.0,95.0,10.0,18.0,30.0,24.0
1771502168.791659,85.0,122.0,100.0,10.0,20.0,31.0,24.0
1771502168.8376632,83.0,121.0,99.0,10.0,24.0,37.0,26.0
1771502168.869212,82.0,120.0,97.0,12.0,28.0,40.0,28.0
1771502168.9002326,80.0,119.0,91.0,14.0,31.0,44.0,29.0
